CellID	CD45	CD20	CD19	CD8a	CD56	CD123	CD38	Vimentin	CD14	CD68	CD45_RA	CD31	CD66b	CD3	CD25	CD45_RO	HLA_DR	CD8_CK18	CD4	DNA1	DNA2	CD16	x	y	column_centroid	row_centroid	Area	MajorAxisLength	MinorAxisLength	Eccentricity	Solidity	Extent	Orientation
151	3.273972603	0.054794521	0.02739726	0.01369863	0.01369863	0.02739726	0.04109589	1.150684932	0.178082192	0.150684932	8.01369863	0.410958904	0.260273973	2.616438356	0.04109589	0.589041096	0.02739726	0.01369863	0.123287671	16.35616438	27.90410959	1.287671233	719.76166185891	500.2624562783907	72.45205479	165.8767123	73	10.90402688	8.651567349	0.608663268	0.960526316	0.663636364	0.675523981
152	3.641975309	0.098765432	0.024691358	0.012345679	0.074074074	0.024691358	0.049382716	5.061728395	0.234567901	0.074074074	0.172839506	0.086419753	0.234567901	1.703703704	0.061728395	10.11111111	0.308641975	0.024691358	3.518518519	12.2345679	20.85185185	1.111111111	821.5646416386536	402.9516849343966	312.3333333	166.4814815	81	10.44899317	9.873181928	0.327378926	0.941860465	0.736363636	-1.176770988
153	6.436619718	0.056338028	0.028169014	0.056338028	0.070422535	0.084507042	0.028169014	3.661971831	0.126760563	0.070422535	0.154929577	0.098591549	0.338028169	2.943661972	0.084507042	9.211267606	0.366197183	0.014084507	0.070422535	15.74647887	28.35211268	1.042253521	787.5696200318604	435.68917699314426	231.943662	166.5774648	71	10.20538105	9.093366639	0.453931736	0.934210526	0.645454545	-1.234164988
154	1.807407407	0.014814815	0.037037037	0.02962963	0.014814815	0.037037037	0.037037037	0.088888889	0.192592593	0.111111111	0.111111111	0.148148148	0.081481481	0.074074074	0.02962963	2.651851852	0.066666667	0.007407407	0.02962963	6.177777778	10.27407407	1.281481481	834.1641039047933	393.66348471129106	338.7703704	169.9407407	135	14.2055179	12.20441899	0.511753578	0.950704225	0.692307692	0.143615382
155	5.035087719	0.052631579	0.01754386	0.035087719	0.0	0.0	0.192982456	3.789473684	0.157894737	0.052631579	0.210526316	0.052631579	0.385964912	1.473684211	0.052631579	6.561403509	0.105263158	0.01754386	0.175438596	16.01754386	29.87719298	1.298245614	701.78876960412	521.1859473570855	25.68421053	170.3684211	57	10.20695788	7.830316452	0.641462045	0.876923077	0.575757576	-1.276699441
156	5.066666667	0.1	0.033333333	0.033333333	0.133333333	0.0	0.05	1.616666667	0.133333333	0.033333333	22.3	0.116666667	0.266666667	0.05	0.0	0.233333333	0.016666667	0.0	0.066666667	13.43333333	23.36666667	1.633333333	738.9643748048164	486.24295742763417	112.5833333	171.3166667	60	10.09134974	7.688678137	0.647685492	0.9375	0.666666667	-1.256620005
157	0.886075949	0.0	0.012658228	0.050632911	0.0	0.025316456	0.037974684	0.746835443	0.139240506	0.126582278	0.189873418	0.139240506	0.037974684	0.113924051	0.037974684	1.316455696	0.012658228	0.025316456	0.088607595	8.696202532	14.79746835	1.215189873	726.1641352383253	499.1790252655087	81.59493671	172.1012658	79	16.33388927	6.597627504	0.914793151	0.840425532	0.6171875	0.043816303
158	4.148648649	1.256756757	0.027027027	0.0	0.027027027	0.094594595	0.0	0.135135135	0.094594595	0.108108108	11.47297297	0.216216216	0.094594595	0.081081081	0.027027027	0.648648649	0.027027027	0.054054054	0.013513514	15.68918919	26.87837838	0.864864865	717.3040255243245	508.85174989257297	59.2972973	173.527027	74	10.39154246	9.305374096	0.445110337	0.948717949	0.672727273	-0.923656912
159	5.229508197	0.06557377	0.06557377	0.016393443	0.032786885	0.016393443	0.049180328	6.196721311	0.032786885	0.163934426	2.049180328	0.114754098	0.245901639	1.901639344	0.06557377	2.508196721	0.06557377	0.0	0.032786885	19.6557377	32.39344262	1.213114754	792.9448018501457	436.88827377956335	237.1311475	174.3934426	61	9.959225656	8.279714923	0.555732279	0.953125	0.61	-0.952887633
160	4.052631579	0.052631579	0.01754386	0.01754386	0.0	0.052631579	0.052631579	3.684210526	0.192982456	0.0	0.210526316	0.035087719	0.122807018	1.719298246	0.070175439	14.19298246	0.315789474	0.035087719	1.701754386	14.70175439	24.57894737	1.280701754	706.8336808685892	521.7095387902827	31.26315789	176.9649123	57	9.66357411	7.683193572	0.606520975	0.95	0.703703704	-0.983025291
161	2.92920354	0.026548673	0.03539823	0.017699115	0.0	0.044247788	0.008849558	0.14159292	0.185840708	0.309734513	0.150442478	0.247787611	0.115044248	0.07079646	0.017699115	6.150442478	0.159292035	0.026548673	0.044247788	10.18584071	17.09734513	1.362831858	732.1249374291843	496.8137510604788	91.7079646	176.2300885	113	13.30394376	11.09478973	0.551843893	0.957627119	0.724358974	0.370895091
162	2.633587786	0.030534351	0.030534351	0.015267176	0.007633588	0.007633588	0.038167939	0.114503817	0.091603053	0.152671756	0.076335878	0.175572519	0.06870229	0.030534351	0.091603053	3.961832061	0.114503817	0.038167939	0.099236641	7.099236641	11.9389313	1.34351145	845.0290218300263	389.5442273002475	356.9770992	177.7022901	131	13.78611845	12.1578846	0.471449172	0.963235294	0.71978022	-0.176833098
163	3.971014493	0.086956522	0.028985507	0.043478261	0.028985507	0.028985507	0.043478261	1.47826087	0.202898551	0.202898551	8.927536232	0.376811594	0.260869565	3.31884058	0.086956522	0.52173913	0.028985507	0.0	0.0	18.73913043	31.28985507	1.333333333	725.6892026854692	504.8504877210413	74.31884058	178.5072464	69	10.78247868	8.352421093	0.632415886	0.971830986	0.696969697	-0.025740732
164	3.825	0.1125	0.0375	0.0375	0.0	0.05	0.05	5.475	0.3875	0.0625	0.0125	0.0375	0.1125	1.7125	0.1	11.4125	0.35	0.05	2.5875	13.6125	23.7	1.675	800.9445001204227	433.7061962227342	250.7125	179.925	80	10.67131715	9.618237377	0.433160518	0.963855422	0.727272727	1.474014598
165	3.056074766	0.08411215	0.009345794	0.009345794	0.0	1.261682243	0.018691589	0.280373832	0.242990654	0.112149533	0.08411215	0.224299065	0.14953271	0.102803738	0.028037383	6.626168224	0.242990654	0.0	0.028037383	10.94392523	17.8411215	1.196261682	787.528184967139	447.4857700484397	217.9719626	181.0186916	107	12.6168415	11.04844655	0.482873051	0.946902655	0.743055556	0.876453085
166	2.781609195	0.034482759	0.011494253	0.034482759	0.0	0.0	0.011494253	0.16091954	0.149425287	0.068965517	0.390804598	0.149425287	0.114942529	0.091954023	0.011494253	5.091954023	0.229885057	0.022988506	0.022988506	10.04597701	18.81609195	1.08045977	723.1101525763388	510.4524300178366	64.54022989	182.3448276	87	11.70418555	9.969077146	0.523943257	0.925531915	0.608391608	-0.427945016
167	7.590361446	0.072289157	0.072289157	0.0	0.012048193	0.13253012	0.012048193	3.662650602	0.253012048	0.096385542	0.13253012	0.831325301	0.313253012	0.120481928	0.120481928	19.79518072	0.578313253	0.012048193	0.156626506	7.481927711	14.09638554	1.156626506	777.6668917759058	458.9747715393343	192.3012048	183.4939759	83	10.76013031	9.911473412	0.389256279	0.965116279	0.754545455	-0.20753942
168	4.670588235	0.105882353	0.035294118	0.035294118	0.0	0.211764706	0.070588235	8.658823529	8.0	5.623529412	2.129411765	0.482352941	0.352941176	0.047058824	0.094117647	0.458823529	0.094117647	0.035294118	0.647058824	12.58823529	20.96470588	1.058823529	840.967693905479	398.2378075632829	341.7294118	183.5882353	85	11.55060654	9.431756015	0.577261459	0.965909091	0.708333333	-1.440309031
169	0.338028169	0.028169014	0.014084507	0.056338028	0.0	0.028169014	0.014084507	0.436619718	0.098591549	0.084507042	0.042253521	0.042253521	0.014084507	0.098591549	0.042253521	0.436619718	0.028169014	0.0	0.197183099	9.76056338	16.25352113	0.85915493	766.0585413861728	470.802714983949	164.084507	184.3239437	71	10.90382705	9.320008389	0.519045626	0.855421687	0.645454545	-1.329798833
170	4.409090909	0.090909091	0.022727273	0.034090909	0.011363636	0.113636364	0.022727273	2.0	7.943181818	4.806818182	0.113636364	0.363636364	0.261363636	0.090909091	0.068181818	10.125	0.272727273	0.034090909	0.511363636	14.06818182	22.86363636	1.670454545	770.9558029636925	465.88964872354484	175.8977273	184.0681818	88	12.43528648	9.275290045	0.666075071	0.956521739	0.727272727	-0.812561059
171	2.777777778	0.009259259	0.009259259	0.092592593	0.055555556	0.037037037	0.009259259	0.277777778	0.166666667	0.166666667	0.157407407	0.101851852	0.092592593	0.194444444	0.027777778	5.37037037	0.157407407	0.0	0.064814815	9.925925926	16.86111111	1.055555556	794.6850230114236	443.35384589852686	231.6388889	184.3888889	108	12.26296055	11.2580307	0.396460891	0.972972973	0.75	1.188993193
172	2.62962963	0.055555556	0.009259259	0.009259259	0.027777778	0.009259259	0.027777778	0.222222222	0.12962963	0.222222222	0.277777778	0.212962963	0.138888889	0.138888889	0.055555556	6.231481481	0.138888889	0.018518519	0.074074074	9.861111111	15.05555556	1.157407407	719.5163364358833	516.8204620150008	52.61111111	185.9259259	108	12.54079359	11.08546878	0.467576266	0.947368421	0.75	-0.451454515
173	2.841269841	0.047619048	0.047619048	0.0	0.047619048	0.0	0.079365079	2.301587302	0.047619048	0.158730159	0.253968254	0.238095238	0.444444444	1.714285714	0.047619048	3.587301587	0.126984127	0.047619048	1.936507937	15.85714286	26.28571429	1.047619048	751.0026221131225	485.83039278987405	127.8571429	185.015873	63	9.767685475	8.235126846	0.537758222	0.969230769	0.7	0.825621924
174	3.260869565	0.026086957	0.043478261	0.017391304	0.008695652	0.026086957	0.008695652	0.2	0.226086957	0.191304348	0.260869565	0.069565217	0.12173913	0.034782609	0.07826087	5.565217391	0.147826087	0.008695652	0.060869565	9.347826087	15.66086957	1.043478261	739.4898500052827	498.3079101174887	98.99130435	186.7565217	115	12.86188763	11.82574383	0.393228528	0.92	0.631868132	-0.443352032
175	4.870588235	0.070588235	0.0	0.035294118	0.058823529	0.047058824	0.094117647	4.529411765	0.129411765	0.317647059	0.211764706	0.047058824	0.305882353	1.541176471	0.117647059	17.14117647	0.494117647	0.058823529	2.929411765	20.27058824	34.75294118	1.082352941	763.0655463379044	476.1632155784864	154.0823529	187.3764706	85	10.80204201	10.21640782	0.324793769	0.923913043	0.772727273	0.928576178
176	2.564516129	0.016129032	0.008064516	0.024193548	0.0	0.040322581	0.016129032	0.112903226	0.088709677	0.14516129	0.064516129	0.088709677	0.040322581	0.048387097	0.088709677	5.209677419	0.185483871	0.040322581	0.040322581	7.10483871	12.19354839	1.008064516	862.6537751494556	380.7328331792362	389.0241935	187.6774194	124	12.94168328	12.45377858	0.271991162	0.953846154	0.681318681	1.390197068
177	2.944444444	0.097222222	0.027777778	0.0	0.0	0.041666667	0.013888889	0.972222222	0.138888889	0.0	6.0	0.236111111	0.125	1.861111111	0.013888889	0.416666667	0.0	0.013888889	0.027777778	14.04166667	25.34722222	1.347222222	730.8758677744526	507.7653856175195	77.25	188.2083333	72	11.89895068	7.778065708	0.756774004	0.96	0.692307692	1.349161121
178	5.516129032	0.048387097	0.032258065	0.016129032	0.193548387	0.032258065	0.048387097	2.112903226	0.209677419	0.209677419	8.467741935	0.161290323	0.225806452	0.209677419	0.0	1.048387097	0.016129032	0.0	0.112903226	16.08064516	27.43548387	1.064516129	783.2166676558295	456.97005672662306	201.483871	187.5806452	62	10.65234728	7.617885531	0.69898452	0.925373134	0.62	-0.903772212
179	2.7	0.009090909	0.027272727	0.018181818	0.027272727	0.090909091	0.054545455	0.190909091	0.109090909	0.281818182	0.227272727	0.090909091	0.109090909	0.081818182	0.045454545	4.990909091	0.181818182	0.018181818	0.1	9.063636364	14.85454545	1.009090909	745.8225867090428	493.98382274237224	111.8727273	188.9181818	110	12.45173343	11.33004288	0.414790557	0.982142857	0.769230769	-1.060704443
180	3.191176471	0.014705882	0.0	0.014705882	0.0	0.058823529	0.029411765	0.073529412	0.176470588	0.220588235	0.088235294	0.132352941	0.073529412	0.073529412	0.014705882	5.235294118	0.176470588	0.029411765	0.058823529	9.955882353	16.52941176	0.941176471	789.2584651053147	453.0514643359621	213.5294118	189.8970588	68	12.00490973	7.557149999	0.776996479	0.883116883	0.566666667	0.960203282
181	3.115942029	0.0	0.043478261	0.014492754	0.014492754	0.043478261	0.072463768	1.260869565	0.101449275	0.028985507	0.449275362	0.086956522	0.231884058	2.666666667	0.028985507	3.043478261	0.072463768	0.028985507	2.246376812	13.75362319	21.68115942	1.057971014	833.3850771523948	412.09925539258893	316.057971	191.6666667	69	9.778775218	8.992377206	0.392900163	0.958333333	0.766666667	-0.836025349
182	1.212962963	0.222222222	0.027777778	0.037037037	0.018518519	0.074074074	0.0	0.101851852	0.055555556	0.064814815	4.787037037	0.101851852	0.027777778	0.064814815	0.027777778	0.240740741	0.092592593	0.009259259	0.009259259	14.25925926	24.43518519	1.444444444	850.6586478509435	395.3611429353958	357.0277778	191.4907407	108	12.39474953	11.09491809	0.445804246	0.972972973	0.818181818	-0.007143655
183	2.196428571	0.071428571	0.0	0.0	0.0	0.25	0.125	11.19642857	1.571428571	0.964285714	1.178571429	0.125	0.410714286	0.125	0.017857143	0.321428571	0.285714286	0.017857143	0.392857143	15.39285714	26.32142857	1.303571429	751.8582148155347	491.2757919490234	122.4821429	192.7142857	56	9.429258319	7.786848266	0.563937189	0.933333333	0.7	1.297569439
184	3.382716049	0.037037037	0.0	0.024691358	0.0	0.049382716	0.086419753	0.148148148	0.259259259	0.160493827	0.160493827	0.172839506	0.135802469	0.086419753	0.074074074	6.728395062	0.296296296	0.037037037	0.061728395	11.35802469	19.37037037	1.160493827	717.6815986798154	524.090936699663	41.77777778	192.691358	81	11.70999888	9.334320873	0.603815672	0.89010989	0.675	1.47762794
185	7.202702703	0.054054054	0.0	0.027027027	0.067567568	0.189189189	0.202702703	15.51351351	4.135135135	6.864864865	0.689189189	0.391891892	0.337837838	0.135135135	0.0	1.945945946	0.432432432	0.108108108	0.540540541	9.486486486	16.77027027	1.040540541	801.7416291256516	444.8390835425866	238.5540541	194.5405405	74	10.19268964	9.32496385	0.403753457	0.948717949	0.74	0.720781191
186	4.169491525	0.084745763	0.016949153	0.016949153	0.016949153	0.050847458	0.118644068	6.355932203	0.542372881	0.271186441	0.169491525	0.152542373	0.288135593	3.745762712	0.06779661	5.898305085	0.152542373	0.118644068	2.101694915	15.98305085	28.47457627	1.203389831	788.1761063435257	458.89419667305077	205.3050847	195.7966102	59	9.534258312	7.980762817	0.547108444	0.983333333	0.728395062	-1.006569205
187	4.428571429	0.114285714	0.028571429	0.028571429	0.0	0.014285714	0.042857143	6.914285714	0.3	0.057142857	0.2	0.114285714	0.3	1.942857143	0.057142857	12.52857143	0.471428571	0.057142857	2.914285714	15.48571429	25.28571429	0.957142857	807.2085963213772	439.42597794829953	251.6571429	194.3428571	70	10.32823878	8.669824167	0.543469216	0.95890411	0.777777778	-1.060193636
188	2.301886792	0.075471698	0.037735849	0.009433962	0.009433962	0.018867925	0.028301887	0.103773585	0.245283019	0.283018868	0.075471698	0.179245283	0.047169811	0.066037736	0.047169811	4.669811321	0.150943396	0.009433962	0.113207547	7.518867925	12.77358491	1.283018868	775.7598224110759	470.2278741401968	176.6792453	195.0660377	106	12.91770259	10.79579187	0.549131113	0.929824561	0.741258741	1.411384251
189	3.166666667	0.012820513	0.025641026	0.012820513	0.012820513	0.025641026	0.012820513	0.871794872	0.141025641	0.076923077	10.98717949	0.166666667	0.205128205	2.038461538	0.025641026	0.205128205	0.025641026	0.012820513	1.91025641	13.30769231	21.21794872	1.166666667	812.255891126402	435.1328553389694	262.9230769	195.025641	78	10.15765227	9.886483066	0.229519984	0.928571429	0.644628099	0.199777558
190	3.674698795	1.686746988	0.0	0.0	0.036144578	0.096385542	0.036144578	0.481927711	0.168674699	0.13253012	16.71084337	0.21686747	0.120481928	0.048192771	0.036144578	0.096385542	0.072289157	0.060240964	0.048192771	13.37349398	21.57831325	1.012048193	841.6246249645905	409.80049156441527	328.8915663	198.5662651	83	10.57968942	10.04830411	0.312939473	0.954022989	0.685950413	-1.354799619
191	5.164556962	0.025316456	0.012658228	0.037974684	0.012658228	0.025316456	0.037974684	4.050632911	0.253164557	0.088607595	0.379746835	0.037974684	0.215189873	1.721518987	0.050632911	12.97468354	0.405063291	0.0	0.126582278	15.2278481	26.13924051	0.873417722	733.3383187345422	513.608225040694	73.37974684	198.2911392	79	11.63119177	8.714237694	0.662329365	0.951807229	0.718181818	1.112479522
192	3.529411765	0.044117647	0.058823529	0.014705882	0.014705882	0.0	0.058823529	2.852941176	0.411764706	0.308823529	4.985294118	0.294117647	0.485294118	3.588235294	0.014705882	0.735294118	0.058823529	0.0	2.602941176	15.05882353	24.91176471	1.044117647	799.905485485098	450.71247714203935	229.3676471	199.5882353	68	9.677596989	9.026000443	0.360731799	0.985507246	0.68	0.392197175
193	4.708860759	0.025316456	0.012658228	0.0	0.025316456	0.025316456	0.088607595	9.379746835	9.936708861	5.708860759	0.240506329	0.35443038	0.164556962	0.113924051	0.063291139	4.898734177	0.139240506	0.0	0.481012658	13.51898734	22.48101266	0.848101266	794.5839079700773	456.4796537173479	216.0253165	200.3924051	79	11.51442486	9.290379229	0.590760449	0.897727273	0.607692308	1.352924579
194	2.144	0.048	0.056	0.024	0.008	0.024	0.008	0.128	0.216	0.2	0.04	0.08	0.112	0.056	0.056	4.2	0.096	0.0	0.056	9.056	15.832	0.96	744.4501357435246	505.30764679385595	96.824	201.208	125	15.74408793	10.45637869	0.747602576	0.919117647	0.686813187	-1.069009369
195	2.206896552	0.043103448	0.025862069	0.00862069	0.00862069	0.017241379	0.0	0.077586207	0.086206897	0.155172414	0.068965517	0.094827586	0.094827586	0.155172414	0.025862069	4.181034483	0.137931034	0.017241379	0.077586207	6.801724138	11.34482759	0.913793103	711.3468303357166	537.1936373280787	18.53448276	201.3103448	116	12.95624352	11.46312751	0.466052573	0.983050847	0.743589744	1.021072309
196	4.267605634	0.126760563	0.042253521	0.028169014	0.0	0.028169014	0.028169014	3.774647887	0.253521127	0.14084507	0.070422535	0.14084507	0.211267606	1.521126761	0.084507042	13.95774648	0.478873239	0.014084507	2.605633803	15.78873239	27.35211268	0.845070423	719.351898327797	529.9498832240098	36.91549296	201.8591549	71	9.905610858	9.139568928	0.385600463	0.959459459	0.788888889	0.421173652
197	3.774647887	0.112676056	0.0	0.014084507	0.0	0.028169014	0.112676056	3.732394366	0.14084507	0.014084507	0.084507042	0.0	0.309859155	1.23943662	0.084507042	10.83098592	0.492957746	0.042253521	2.76056338	15.1971831	23.71830986	0.929577465	724.292410043994	525.627741079563	48.08450704	202.3802817	71	9.817530289	9.33292571	0.310299494	0.922077922	0.645454545	-1.336984157
198	2.865853659	0.085365854	0.048780488	0.036585366	0.012195122	0.048780488	0.134146341	4.902439024	4.5	1.756097561	0.585365854	0.304878049	0.036585366	0.109756098	0.012195122	1.902439024	0.109756098	0.012195122	0.390243902	22.17073171	36.20731707	1.097560976	786.3816602229338	465.7279662153144	195.0365854	202.0731707	82	11.82066651	8.816220259	0.666135142	0.987951807	0.759259259	-1.241565598
199	2.814814815	0.044444444	0.022222222	0.0	0.022222222	0.022222222	0.081481481	0.088888889	0.192592593	0.155555556	0.37037037	0.155555556	0.088888889	0.051851852	0.051851852	5.748148148	0.177777778	0.044444444	0.037037037	7.511111111	13.47407407	0.940740741	849.7596448900938	406.76456799428576	342.4666667	204.437037	135	13.79414796	12.53304879	0.417716902	0.964285714	0.803571429	-0.03048036
200	3.454545455	0.056818182	0.0	0.022727273	0.0	0.0	0.034090909	1.284090909	0.159090909	0.170454545	0.022727273	0.193181818	0.227272727	1.909090909	0.034090909	9.477272727	0.409090909	0.056818182	0.056818182	13.625	22.01136364	0.829545455	776.6050051076056	477.1239610800942	169.5795455	204.5340909	88	11.88855377	9.591506664	0.590845148	0.936170213	0.611111111	0.650263203
201	2.56557377	0.024590164	0.024590164	0.0	0.032786885	0.024590164	0.057377049	0.090163934	0.12295082	0.262295082	0.237704918	0.18852459	0.081967213	0.06557377	0.049180328	4.606557377	0.073770492	0.024590164	0.049180328	8.680327869	13.50819672	0.967213115	855.5828149577003	401.28818088488623	356.0819672	204.5819672	122	12.88920614	12.19570976	0.323595337	0.945736434	0.782051282	0.505220791
202	2.878378378	0.094594595	0.040540541	0.013513514	0.027027027	0.027027027	0.040540541	1.756756757	0.067567568	0.108108108	3.445945946	0.081081081	0.094594595	2.297297297	0.027027027	0.243243243	0.0	0.013513514	0.013513514	13.43243243	23.72972973	0.945945946	870.5293684249385	387.0271726073162	391.2702703	204.7027027	74	9.9417668	9.47172111	0.303849307	0.961038961	0.74	-0.94364082
203	5.238095238	0.047619048	0.015873016	0.0	0.031746032	0.031746032	0.095238095	6.523809524	0.253968254	0.158730159	1.301587302	0.047619048	0.46031746	2.158730159	0.063492063	7.253968254	0.396825397	0.015873016	3.0	17.6984127	30.57142857	0.841269841	752.1827208353063	501.5991905123317	110.6984127	205.7777778	63	9.774629443	8.34124072	0.521328286	0.969230769	0.7	-0.648636681
204	5.157142857	0.071428571	0.0	0.014285714	0.014285714	0.014285714	0.028571429	2.642857143	1.085714286	0.414285714	3.585714286	0.185714286	0.228571429	1.585714286	0.028571429	1.171428571	0.057142857	0.028571429	0.085714286	13.32857143	23.04285714	1.1	794.0138409678705	462.36012877181753	208.3857143	206.9428571	70	10.65578993	8.466323338	0.607227532	0.95890411	0.7	0.914621731
205	3.794326241	0.056737589	0.028368794	0.021276596	0.014184397	0.134751773	0.014184397	1.354609929	0.141843972	0.184397163	0.134751773	0.453900709	0.184397163	0.092198582	0.070921986	8.411347518	0.156028369	0.085106383	0.092198582	14.0212766	24.54609929	1.212765957	737.4307278910524	518.1176821493632	73.08510638	208.6595745	141	18.0374989	10.18121971	0.825469025	0.933774834	0.691176471	1.397359875
206	2.208955224	0.059701493	0.044776119	0.029850746	0.02238806	0.052238806	0.029850746	0.253731343	0.134328358	0.223880597	0.089552239	0.179104478	0.104477612	0.097014925	0.044776119	3.731343284	0.149253731	0.007462687	0.082089552	7.544776119	12.6119403	0.776119403	810.7543347727632	447.265590364876	246.761194	208.1567164	134	14.29598755	11.96225088	0.547576192	0.964028777	0.744444444	0.177126068
207	2.272727273	0.136363636	0.0	0.022727273	0.0	0.0	0.022727273	0.181818182	0.181818182	0.090909091	9.659090909	0.363636364	0.295454545	1.477272727	0.022727273	0.204545455	0.0	0.022727273	0.522727273	15.47727273	26.84090909	1.272727273	757.0551640914929	501.46570482990415	116.8409091	211.3636364	44	9.335794576	6.101751338	0.756851638	1.0	0.611111111	-0.747869197
208	3.328358209	2.23880597	0.0	0.014925373	0.0	0.373134328	0.044776119	0.388059701	0.164179104	0.134328358	14.1641791	0.223880597	0.298507463	0.104477612	0.0	0.119402985	0.059701493	0.074626866	0.044776119	13.86567164	22.2238806	1.134328358	836.6166669350113	424.4668267605013	305.4328358	210.6716418	67	9.925433805	9.2551948	0.361240779	0.881578947	0.558333333	-0.529883068
209	3.658227848	0.012658228	0.050632911	0.012658228	0.012658228	0.050632911	0.025316456	0.265822785	0.151898734	0.240506329	0.075949367	0.088607595	0.139240506	0.126582278	0.037974684	7.860759494	0.278481013	0.025316456	0.037974684	9.772151899	17.13924051	1.0	747.7863601773785	511.00176484043186	94.20253165	212.1392405	79	13.97512155	7.741575899	0.832547208	0.877777778	0.552447552	-1.00588896
210	2.573529412	1.411764706	0.014705882	0.014705882	0.014705882	0.161764706	0.058823529	0.470588235	0.102941176	0.102941176	12.41176471	0.147058824	0.102941176	0.058823529	0.044117647	0.25	0.058823529	0.0	0.073529412	15.75	25.29411765	1.220588235	777.3544772961486	483.3799455533411	163.1176471	213.1029412	68	9.569401864	9.102695969	0.308484543	0.957746479	0.755555556	1.511893999
211	3.910447761	0.119402985	0.014925373	0.029850746	0.0	0.014925373	0.044776119	3.597014925	0.179104478	0.044776119	10.49253731	0.194029851	0.208955224	2.388059701	0.029850746	0.253731343	0.029850746	0.014925373	0.014925373	13.1641791	22.86567164	1.059701493	844.763607334032	421.1844310695735	319.3134328	216.2537313	67	10.03086467	8.517102339	0.528248938	0.971014493	0.744444444	-0.957755521
212	2.430894309	0.016260163	0.048780488	0.016260163	0.024390244	0.032520325	0.008130081	0.162601626	0.260162602	0.154471545	0.12195122	0.211382114	0.235772358	0.081300813	0.056910569	4.601626016	0.170731707	0.016260163	0.073170732	8.032520325	13.45528455	1.048780488	737.1035214472687	525.5861129738967	63.8699187	217.4471545	123	13.69410493	12.03085348	0.477664147	0.891304348	0.62755102	1.077678785
213	2.688	0.04	0.032	0.016	0.0	0.064	0.024	0.128	0.168	0.128	0.128	0.12	0.064	0.096	0.056	3.912	0.208	0.024	0.048	7.904	12.68	0.768	872.1455316673892	395.4533299858618	383.312	216.96	125	13.15829009	12.095466	0.393726121	0.984251969	0.801282051	-0.240133336
214	2.661417323	0.015748031	0.062992126	0.031496063	0.023622047	0.015748031	0.031496063	0.086614173	0.05511811	0.165354331	0.141732283	0.204724409	0.149606299	0.023622047	0.070866142	5.25984252	0.086614173	0.015748031	0.070866142	7.842519685	12.18897638	0.952755906	863.9316672926045	403.74242375895767	363.4409449	217.4488189	127	13.73761494	11.9249254	0.496478216	0.940740741	0.697802198	1.399939912
215	6.368421053	0.092105263	0.0	0.026315789	0.026315789	0.105263158	0.039473684	2.184210526	0.157894737	0.276315789	0.328947368	0.302631579	0.394736842	0.092105263	0.039473684	14.92105263	0.5	0.013157895	0.065789474	10.82894737	18.46052632	0.973684211	756.6367665792952	507.4739394129829	109.2368421	218.25	76	10.92912678	9.297642417	0.525616819	0.926829268	0.690909091	0.411846236
216	7.394736842	0.184210526	0.039473684	0.026315789	0.026315789	0.052631579	0.131578947	10.63157895	12.80263158	6.434210526	0.210526316	0.815789474	0.315789474	0.105263158	0.013157895	10.59210526	0.328947368	0.026315789	0.526315789	20.44736842	35.26315789	1.065789474	752.8809643814251	511.9605602076219	99.32894737	219.3289474	76	11.81514293	8.36614757	0.706125333	1.0	0.690909091	-0.570111527
217	5.615384615	0.192307692	0.038461538	0.019230769	0.038461538	0.134615385	0.192307692	15.38461538	9.038461538	6.615384615	1.519230769	0.403846154	0.442307692	0.134615385	0.076923077	1.076923077	0.153846154	0.057692308	0.384615385	12.26923077	21.01923077	1.230769231	841.8842995167774	426.40556674953257	309.6153846	219.2692308	52	9.407172167	7.252163072	0.636933799	0.945454545	0.722222222	1.200247932
218	4.434210526	0.105263158	0.026315789	0.026315789	0.131578947	0.0	0.039473684	2.131578947	0.171052632	0.092105263	20.46052632	0.289473684	0.315789474	0.092105263	0.039473684	0.276315789	0.039473684	0.0	0.013157895	13.5	20.72368421	0.907894737	776.325991239718	491.96472694108417	151.7236842	222.4342105	76	10.1537321	9.560352477	0.336844081	0.974358974	0.76	-1.221183556
219	5.864197531	0.135802469	0.0	0.024691358	0.049382716	0.604938272	0.111111111	14.60493827	0.827160494	4.074074074	4.530864198	0.839506173	0.345679012	0.074074074	0.074074074	0.333333333	0.111111111	0.0	0.456790123	16.7654321	28.67901235	1.111111111	839.959327448218	431.7444577134123	300.9506173	223.5555556	81	11.54988441	9.453886319	0.574468788	0.89010989	0.5625	0.685581428
220	2.805194805	0.025974026	0.064935065	0.0	0.025974026	0.012987013	0.0	1.701298701	0.12987013	0.324675325	2.987012987	0.38961039	0.441558442	2.116883117	0.064935065	0.376623377	0.038961039	0.0	1.701298701	13.54545455	22.63636364	0.779220779	825.3324546504605	447.2263278520483	264.7142857	225.3116883	77	10.71484366	9.1591512	0.518941762	0.950617284	0.77	-0.877300046
221	4.307692308	0.131868132	0.032967033	0.032967033	0.010989011	0.043956044	0.142857143	3.626373626	7.714285714	5.824175824	0.164835165	0.307692308	0.197802198	0.032967033	0.010989011	7.010989011	0.142857143	0.0	0.549450549	11.10989011	19.7032967	1.032967033	720.8370161836584	547.487619699798	18.04395604	225.1538462	91	11.10458558	10.47726454	0.331349949	0.968085106	0.752066116	0.824254764
